county_fips,iso,year,total_units_counted,share_with_dc_gt6,share_with_dc_gt10,share_no_dc_gt6,share_no_dc_gt10,share_diff_gt6,share_diff_gt10
05001,MISO,2030,6459.491017858333,0.2408676060070893,0.10912079779474128,0.2408676060070893,0.10912079779474128,0.0,0.0
05003,MISO,2030,7050.319913174999,0.3234334981926987,0.16331621923613837,0.3234334981926987,0.16331621923613837,0.0,0.0
05005,MISO,2030,18676.83298337083,0.22338650319010536,0.07360653012628972,0.22338650319010536,0.07360653012628972,0.0,0.0
05009,MISO,2030,14760.545961116666,0.17556907493558915,0.07584710136055862,0.17556907493558915,0.07584710136055862,0.0,0.0
05011,MISO,2030,3464.6187361875,0.31524175543127514,0.16905426030691795,0.31524175543127514,0.16905426030691795,0.0,0.0
05013,MISO,2030,1469.333236083333,0.19260958501732006,0.11323406472289893,0.19260958501732006,0.11323406472289893,0.0,0.0
05017,MISO,2030,3894.1840080541665,0.38529305840477807,0.23177512934992575,0.38529305840477807,0.23177512934992575,0.0,0.0
05019,MISO,2030,7735.691436825,0.1963268714205597,0.09322564651971064,0.1963268714205597,0.09322564651971064,0.0,0.0
05021,MISO,2030,5960.521219045833,0.3072740564466426,0.11797514109919309,0.3072740564466426,0.11797514109919309,0.0,0.0
05023,MISO,2030,10473.382977425,0.23300420084513948,0.09720982724122457,0.23300420084513948,0.09720982724122457,0.0,0.0
05025,MISO,2030,2684.024265520833,0.3156463749182117,0.12866896219005866,0.3156463749182117,0.12866896219005866,0.0,0.0
05027,MISO,2030,7669.765738129166,0.2245865934067409,0.1124882305311818,0.2245865934067409,0.1124882305311818,0.0,0.0
05029,MISO,2030,8218.630946899999,0.18632914981551202,0.09175628876904912,0.18632914981551202,0.09175628876904912,0.0,0.0
05031,MISO,2030,41869.983418129166,0.14892898580050248,0.0772426436984127,0.14892898580050248,0.0772426436984127,0.0,0.0
05035,MISO,2030,18346.199880426666,0.23210396761160051,0.10451159057407707,0.23210396761160051,0.10451159057407707,0.0,0.0
05037,MISO,2030,6454.8330351125005,0.2655104665847173,0.11517872131457474,0.2655104665847173,0.11517872131457474,0.0,0.0
05039,MISO,2030,2207.299146370833,0.258441031599829,0.11905044500819956,0.258441031599829,0.11905044500819956,0.0,0.0
