county_fips,iso,year,total_units_counted,share_with_dc_gt6,share_with_dc_gt10,share_no_dc_gt6,share_no_dc_gt10,share_diff_gt6,share_diff_gt10
05001,MISO,2029,6459.491017858333,0.24317163336138917,0.10912079779474128,0.24317163336138917,0.10912079779474128,0.0,0.0
05003,MISO,2029,7050.319913174999,0.32704559081241236,0.16331621923613837,0.32704559081241236,0.16331621923613837,0.0,0.0
05005,MISO,2029,18676.83298337083,0.23086827082255582,0.07395454366115689,0.23086827082255582,0.07395454366115689,0.0,0.0
05009,MISO,2029,14760.545961116666,0.18044713884481095,0.07584710136055862,0.18044713884481095,0.07584710136055862,0.0,0.0
05011,MISO,2029,3464.6187361875,0.31524175543127514,0.1789253331976011,0.31524175543127514,0.1789253331976011,0.0,0.0
05013,MISO,2029,1469.333236083333,0.2001974674642948,0.11323406472289893,0.2001974674642948,0.11323406472289893,0.0,0.0
05017,MISO,2029,3894.1840080541665,0.3854428289340581,0.23177512934992575,0.3854428289340581,0.23177512934992575,0.0,0.0
05019,MISO,2029,7735.691436825,0.19738032622588883,0.09330068906823277,0.19738032622588883,0.09330068906823277,0.0,0.0
05021,MISO,2029,5960.521219045833,0.3143414685560168,0.11797514109919309,0.3143414685560168,0.11797514109919309,0.0,0.0
05023,MISO,2029,10473.382977425,0.2336122484451423,0.09720982724122457,0.2336122484451423,0.09720982724122457,0.0,0.0
05025,MISO,2029,2684.024265520833,0.3156875331495607,0.13143690411173561,0.3156875331495607,0.13143690411173561,0.0,0.0
05027,MISO,2029,7669.765738129166,0.22726601776129918,0.11300052135335126,0.22726601776129918,0.11300052135335126,0.0,0.0
05029,MISO,2029,8218.630946899999,0.18632914981551202,0.09641710153062574,0.18632914981551202,0.09641710153062574,0.0,0.0
05031,MISO,2029,41869.983418129166,0.14892898580050248,0.07733476191019903,0.14892898580050248,0.07733476191019903,0.0,0.0
05035,MISO,2029,18346.199880426666,0.23341603140656736,0.10451159057407707,0.23341603140656736,0.10451159057407707,0.0,0.0
05037,MISO,2029,6454.8330351125005,0.26666672557588467,0.11517872131457474,0.26666672557588467,0.11517872131457474,0.0,0.0
05039,MISO,2029,2207.299146370833,0.258441031599829,0.11905044500819956,0.258441031599829,0.11905044500819956,0.0,0.0
05041,MISO,2029,4388.7474376166665,0.32104475033754126,0.1656329101002582,0.32104475033754126,0.1656329101002582,0.0,0.0
05043,MISO,2029,6673.7223832624995,0.29578789605119776,0.14287153475305062,0.29578789605119776,0.14287153475305062,0.0,0.0
05045,MISO,2029,46761.21858657584,0.14097976586501682,0.0923636722731795,0.14097976586501682,0.0923636722731795,0.0,0.0
05049,MISO,2029,4729.7905249791675,0.3282088972654528,0.15485914179375332,0.3282088972654528,0.15485914179375332,0.0,0.0
05051,MISO,2029,42042.13965917917,0.1554510576271837,0.07751064382467786,0.1554510576271837,0.07751064382467786,0.0,0.0
05053,MISO,2029,6674.6441586125,0.138118351298242,0.08535295543157374,0.138118351298242,0.08535295543157374,0.0,0.0
05055,MISO,2029,17315.8099432875,0.19497230669370172,0.08333016777952416,0.19497230669370172,0.08333016777952416,0.0,0.0
05059,MISO,2029,11744.49658625,0.19773609113740453,0.09962005816932523,0.19773609113740453,0.09962005816932523,0.0,0.0
05063,MISO,2029,14030.427683962498,0.2216260782381088,0.10693018259776403,0.2216260782381088,0.10693018259776403,0.0,0.0
