datetime,Coal,Gas,Nuclear,Hydro,Wind,Solar,Other,Storage
2020-01-01 00:00:00,17663.6,19065.9,13357.0,939.5,12051.3,0.0,523.3,0.0
2020-01-01 01:00:00,16335.8,17921.3,13359.3,950.2,13021.400000000001,0.0,522.3,0.0
2020-01-01 02:00:00,16045.699999999999,17465.3,13360.2,985.5,13555.7,0.0,528.0,0.0
2020-01-01 03:00:00,15712.1,17147.2,13362.4,935.8,13638.400000000001,0.0,528.6,0.0
2020-01-01 04:00:00,14526.1,16573.8,13362.099999999999,909.6,13373.8,0.0,535.9000000000001,0.0
2020-01-01 05:00:00,14674.199999999999,16775.3,13361.9,934.9,13458.6,0.0,533.4,0.0
2020-01-01 06:00:00,15413.9,17688.4,13360.4,930.7,13272.6,0.0,532.9000000000001,0.0
2020-01-01 07:00:00,17038.2,17926.899999999998,13355.7,1006.3,12822.1,0.0,535.2,0.0
2020-01-01 08:00:00,17339.100000000002,18161.699999999997,13351.8,1004.0,13148.9,0.0,536.2,0.0
2020-01-01 09:00:00,17716.0,18610.8,13351.2,991.4000000000001,13160.6,0.0,554.7,0.0
2020-01-01 10:00:00,17969.100000000002,18787.9,13350.9,950.7,12866.9,0.0,606.8,0.0
2020-01-01 11:00:00,17499.8,18619.300000000003,13347.9,953.6,12757.7,0.0,639.2,0.0
2020-01-01 12:00:00,17033.9,18581.3,13347.599999999999,995.0999999999999,13071.3,0.0,625.9,0.0
2020-01-01 13:00:00,16509.199999999997,18142.9,13341.6,978.3,12939.2,0.0,654.4,0.0
2020-01-01 14:00:00,15903.7,17578.1,13346.0,978.3000000000001,12474.699999999999,0.0,653.0,0.0
2020-01-01 15:00:00,15333.2,17179.5,13344.300000000001,978.5,12660.4,0.0,635.4,0.0
2020-01-01 16:00:00,15757.2,17912.3,13345.0,986.5,12538.3,0.0,569.2,0.0
2020-01-01 17:00:00,16457.7,18511.5,13335.8,1527.4,13156.5,0.0,542.2,0.0
2020-01-01 18:00:00,18170.8,19058.6,13330.400000000001,2043.0,14475.9,0.0,532.6,0.0
2020-01-01 19:00:00,18553.2,18863.3,13331.2,1658.3,15081.7,0.0,532.9,0.0
2020-01-01 20:00:00,18062.8,18502.7,13334.1,1159.6,15296.699999999999,0.0,534.5,0.0
2020-01-01 21:00:00,17554.6,18209.7,13340.1,1017.2,15198.7,0.0,536.3,0.0
2020-01-01 22:00:00,16622.3,17448.4,13341.2,1010.9,14823.0,0.0,537.2,0.0
2020-01-01 23:00:00,15409.800000000001,16755.9,13347.1,955.9,14430.5,0.0,529.2,0.0
2020-01-02 00:00:00,14783.1,16211.2,13350.1,880.6,13281.5,0.0,531.0999999999999,0.0
2020-01-02 01:00:00,14329.4,16163.3,13346.900000000001,911.0,11889.9,0.0,532.4,0.0
2020-01-02 02:00:00,14027.9,15859.6,13348.099999999999,888.0,11429.2,0.0,525.4,0.0
2020-01-02 03:00:00,14142.699999999999,16294.7,13346.3,880.9,11465.400000000001,0.0,538.2,0.0
2020-01-02 04:00:00,14397.3,16072.400000000001,13342.9,863.3,11423.1,0.0,543.2,0.0
2020-01-02 05:00:00,14727.0,16289.400000000001,13340.2,851.5,11756.0,0.0,550.2,0.0
2020-01-02 06:00:00,16402.1,18477.2,13339.5,842.8,11220.4,0.0,549.9,0.0
2020-01-02 07:00:00,19224.100000000002,20730.1,13335.0,945.9,10234.3,0.0,541.3,0.0
2020-01-02 08:00:00,20807.1,22038.5,13330.6,1051.0,10241.1,0.0,553.1,0.0
2020-01-02 09:00:00,21032.2,22317.699999999997,13325.8,1081.6,10293.2,0.0,555.4,0.0
2020-01-02 10:00:00,21039.9,22707.699999999997,13321.4,1379.0,9762.9,0.0,574.4,0.0
2020-01-02 11:00:00,21572.2,22794.2,13322.4,1574.1,8679.599999999999,0.0,614.6,0.0
2020-01-02 12:00:00,21791.0,22868.0,13316.5,1165.0,8679.8,0.0,629.7,0.0
2020-01-02 13:00:00,21738.5,22749.0,13313.4,1088.1,8762.3,0.0,605.2,0.0
2020-01-02 14:00:00,21603.6,22788.0,13300.5,1121.7,8440.0,0.0,600.4000000000001,0.0
2020-01-02 15:00:00,21840.7,22859.800000000003,13297.7,1117.5,7591.299999999999,0.0,607.0,0.0
2020-01-02 16:00:00,22445.3,23092.8,13295.099999999999,1260.9,6744.3,0.0,592.4,0.0
2020-01-02 17:00:00,22950.0,24000.9,13296.900000000001,2623.6000000000004,5782.0,0.0,589.6,0.0
2020-01-02 18:00:00,24488.2,24800.0,13290.3,2694.0,5183.7,0.0,600.2,0.0
2020-01-02 19:00:00,24223.0,24609.3,13295.5,2600.7,5091.0,0.0,602.6,0.0
2020-01-02 20:00:00,23561.6,24116.1,13297.4,2587.9,4922.6,0.0,599.9,0.0
2020-01-02 21:00:00,23448.5,23645.8,13303.800000000001,1629.1,4777.4,0.0,601.2,0.0
2020-01-02 22:00:00,22250.300000000003,22183.3,13307.400000000001,1069.9,4626.5,0.0,598.8,0.0
2020-01-02 23:00:00,20809.1,21166.1,13311.4,1004.6,4211.7,0.0,600.1,0.0
2020-01-03 00:00:00,20124.1,19886.4,13315.4,1082.2,3977.8999999999996,0.0,596.3,0.0
2020-01-03 01:00:00,18450.3,18844.2,13316.4,1072.1000000000001,4017.8,0.0,584.1,0.0
2020-01-03 02:00:00,18190.2,18412.7,13317.7,1071.6000000000001,3612.5,0.0,574.7,0.0
2020-01-03 03:00:00,17655.5,18288.9,13324.5,1073.8,3138.5,0.0,581.1,0.0
2020-01-03 04:00:00,17689.2,18100.3,13322.5,1079.1,2963.7,0.0,585.5,0.0
2020-01-03 05:00:00,18142.8,18725.4,13323.1,1078.3,2897.4,0.0,585.6,0.0
2020-01-03 06:00:00,19874.0,20530.7,13326.0,982.3,3281.7,0.0,578.5,0.0
2020-01-03 07:00:00,21597.2,22174.8,13325.1,1399.7,3713.9,0.0,573.9,0.0
2020-01-03 08:00:00,23127.899999999998,23353.6,13323.3,1675.8,3626.7999999999997,0.0,576.4,0.0
2020-01-03 09:00:00,24052.8,23279.4,13327.7,1248.2,3552.3,0.0,584.4,0.0
2020-01-03 10:00:00,23508.2,23173.3,13330.0,1405.8,3909.1,0.0,587.5,0.0
2020-01-03 11:00:00,23730.899999999998,23767.9,13122.3,1165.2,4457.7,0.0,609.1,0.0
2020-01-03 12:00:00,23257.0,23679.4,12930.6,1050.6,4929.0,0.0,607.0,0.0
2020-01-03 13:00:00,22341.9,23178.0,12890.7,982.4,6211.4,0.0,601.7,0.0
2020-01-03 14:00:00,22008.0,22892.9,12835.5,1070.0,6750.3,0.0,563.1,0.0
2020-01-03 15:00:00,21152.1,22642.9,12818.9,1010.7,7654.7,0.0,551.4,0.0
2020-01-03 16:00:00,21358.5,22689.6,12817.8,1081.4,7553.400000000001,0.0,542.5999999999999,0.0
2020-01-03 17:00:00,21231.3,22108.4,12725.3,2327.2,7899.4,0.0,536.0,0.0
2020-01-03 18:00:00,21091.4,22742.0,12757.5,2324.8,8650.9,0.0,519.6,0.0
2020-01-03 19:00:00,20876.4,23105.6,12796.5,2066.1,8908.8,0.0,522.5,0.0
2020-01-03 20:00:00,20766.7,22661.6,12807.3,1286.8,8977.0,0.0,523.3,0.0
2020-01-03 21:00:00,20086.6,21963.0,12794.900000000001,1150.3999999999999,8802.099999999999,0.0,524.2,0.0
2020-01-03 22:00:00,19162.9,21203.699999999997,12720.5,1144.0,9049.5,0.0,543.5,0.0
2020-01-03 23:00:00,18155.7,20312.7,12597.9,1118.8,9163.199999999999,0.0,543.6,0.0
2020-01-04 00:00:00,17244.0,18936.2,12538.6,1040.3,8637.800000000001,0.0,537.0,0.0
2020-01-04 01:00:00,15678.3,17955.1,12567.4,1065.7,8465.199999999999,0.0,517.6,0.0
2020-01-04 02:00:00,15002.400000000001,18369.9,12573.1,989.0,8186.200000000001,0.0,514.3,0.0
2020-01-04 03:00:00,14807.9,18184.4,12585.7,1066.7,8243.1,0.0,521.2,0.0
2020-01-04 04:00:00,14865.599999999999,18471.2,12608.6,1074.5,7950.5,0.0,516.9,0.0
2020-01-04 05:00:00,15290.900000000001,18806.699999999997,12628.8,1082.5,7384.1,0.0,517.5,0.0
2020-01-04 06:00:00,16629.0,19793.1,12645.2,1070.3,6370.5,0.0,520.6,0.0
2020-01-04 07:00:00,18680.8,20671.4,12668.9,1147.8000000000002,5295.8,0.0,528.8,0.0
2020-01-04 08:00:00,20721.6,21560.100000000002,12679.5,1150.5,4452.7,0.0,539.6,0.0
2020-01-04 09:00:00,22445.5,22623.100000000002,12696.099999999999,1048.6,3899.6,0.0,595.5,0.0
2020-01-04 10:00:00,23295.9,22949.4,12707.5,1033.4,3963.4,0.0,646.4,0.0
2020-01-04 11:00:00,22732.0,22892.9,12718.2,1035.5,4519.7,0.0,686.3,0.0
2020-01-04 12:00:00,22665.6,23032.9,12749.1,1043.1,4457.8,0.0,698.7,0.0
2020-01-04 13:00:00,21657.100000000002,22460.7,12763.5,1050.3000000000002,4899.1,0.0,706.9000000000001,0.0
2020-01-04 14:00:00,20351.4,21829.699999999997,12778.5,1080.2,5553.9,0.0,714.1,0.0
2020-01-04 15:00:00,19321.2,21335.3,12788.1,1005.9,6850.9,0.0,688.2,0.0
2020-01-04 16:00:00,18900.6,20829.7,12806.2,1004.6,8437.1,0.0,641.6,0.0
2020-01-04 17:00:00,19101.7,20917.5,12813.0,1326.8,9681.5,0.0,548.5,0.0
2020-01-04 18:00:00,20253.0,21020.6,12844.7,1380.0,11341.599999999999,0.0,517.2,0.0
2020-01-04 19:00:00,19809.7,20542.1,12853.7,1882.6,12091.5,0.0,520.3,0.0
2020-01-04 20:00:00,19428.7,20457.6,12835.6,1254.9,12731.0,0.0,530.3,0.0
2020-01-04 21:00:00,19028.1,20139.0,12849.1,1089.5,12998.2,0.0,523.3,0.0
2020-01-04 22:00:00,18271.5,19948.699999999997,12859.3,1078.7,12972.5,0.0,520.5,0.0
2020-01-04 23:00:00,17298.3,19134.4,12870.0,949.6,12778.400000000001,0.0,524.9,0.0
2020-01-05 00:00:00,16332.6,17809.4,12861.3,1065.6,12537.4,0.0,531.6,0.0
2020-01-05 01:00:00,15961.2,16733.9,12859.4,1075.3,12308.8,0.0,519.3,0.0
2020-01-05 02:00:00,15187.0,16464.6,12852.599999999999,1044.9,12066.7,0.0,496.3,0.0
2020-01-05 03:00:00,14350.9,16222.6,12813.1,1017.4000000000001,12691.7,0.0,490.9,0.0
2020-01-05 04:00:00,14373.8,16749.3,12806.599999999999,1028.8,12977.5,0.0,474.79999999999995,0.0
2020-01-05 05:00:00,14636.9,16906.4,12799.7,1079.0,13131.0,0.0,474.3,0.0
2020-01-05 06:00:00,15236.099999999999,17802.0,12803.1,997.4000000000001,12976.2,0.0,478.6,0.0
2020-01-05 07:00:00,15651.300000000001,18654.800000000003,12797.1,1089.8,13222.9,0.0,484.9,0.0
2020-01-05 08:00:00,16304.5,19270.8,12789.5,1068.4,13960.5,0.0,502.9,0.0
2020-01-05 09:00:00,16494.0,19363.3,12793.1,1043.5,14414.9,0.0,554.5,0.0
2020-01-05 10:00:00,16738.5,18569.2,12788.0,1007.8,14181.5,0.0,624.9,0.0
2020-01-05 11:00:00,16404.8,17255.5,12780.099999999999,961.0,14237.0,0.0,636.2,0.0
2020-01-05 12:00:00,16104.7,16661.9,12774.7,952.7,14111.5,0.0,669.2,0.0
2020-01-05 13:00:00,15977.9,16112.3,12787.3,966.6,14217.199999999999,0.0,672.5,0.0
2020-01-05 14:00:00,15727.4,15982.0,12906.5,967.6,14011.0,0.0,673.2,0.0
2020-01-05 15:00:00,15666.0,15920.3,12970.4,984.9,14210.099999999999,0.0,664.8,0.0
2020-01-05 16:00:00,15823.5,16314.4,13051.8,1049.6,14128.599999999999,0.0,576.4,0.0
2020-01-05 17:00:00,17627.600000000002,17470.2,13080.900000000001,1122.3,13860.300000000001,0.0,502.7,0.0
2020-01-05 18:00:00,19394.4,17894.5,13091.6,1121.0,14510.9,0.0,470.7,0.0
2020-01-05 19:00:00,19509.0,17929.3,13098.900000000001,1160.9,15228.7,0.0,459.29999999999995,0.0
2020-01-05 20:00:00,19513.8,17777.9,13099.6,1114.1,15042.4,0.0,451.59999999999997,0.0
2020-01-05 21:00:00,18516.7,17287.0,13112.099999999999,1089.3,15574.2,0.0,457.6,0.0
2020-01-05 22:00:00,16595.5,16360.7,13128.8,1137.8000000000002,15644.6,0.0,455.0,0.0
2020-01-05 23:00:00,16111.6,16256.199999999999,13148.5,1098.5,14691.0,0.0,458.7,0.0
2020-01-06 00:00:00,15706.3,15842.099999999999,13163.599999999999,1087.1,13305.8,0.0,463.59999999999997,0.0
2020-01-06 01:00:00,15491.1,15753.5,13166.9,1078.2,11966.3,0.0,457.5,0.0
2020-01-06 02:00:00,15317.1,15890.5,13168.1,1075.7,11160.7,0.0,460.3,0.0
2020-01-06 03:00:00,15217.2,16882.9,13180.800000000001,1076.9,10565.6,0.0,454.20000000000005,0.0
2020-01-06 04:00:00,15470.2,17857.300000000003,13195.3,1078.8,9997.7,0.0,450.79999999999995,0.0
2020-01-06 05:00:00,16050.8,20349.4,13209.800000000001,1050.3,9558.8,0.0,451.9,0.0
2020-01-06 06:00:00,18653.8,23658.3,13197.1,1582.7,8610.2,0.0,460.3,0.0
2020-01-06 07:00:00,21986.4,25795.5,13192.0,2494.4,7983.6,0.0,471.8,0.0
2020-01-06 08:00:00,23753.899999999998,26225.7,13198.8,2185.4,7768.1,0.0,466.70000000000005,0.0
2020-01-06 09:00:00,23668.4,25612.1,13196.400000000001,1899.1000000000001,7925.7,0.0,502.1,0.0
2020-01-06 10:00:00,22599.4,24596.4,13188.9,1667.0,8010.1,0.0,582.5,0.0
2020-01-06 11:00:00,22421.4,24722.699999999997,13184.5,1144.5,7782.799999999999,0.0,637.8,0.0
2020-01-06 12:00:00,21916.5,24074.9,13181.099999999999,1070.2,8023.2,0.0,672.8,0.0
2020-01-06 13:00:00,21032.7,23855.3,13174.6,1059.4,8106.5,0.0,674.5,0.0
2020-01-06 14:00:00,20950.0,23855.9,13175.4,1048.4,7510.4,0.0,658.3000000000001,0.0
2020-01-06 15:00:00,20628.1,23624.699999999997,13171.9,1016.0999999999999,7200.0,0.0,615.6,0.0
2020-01-06 16:00:00,20987.7,24152.9,13170.5,1074.5,7087.5,0.0,538.1,0.0
2020-01-06 17:00:00,21707.4,24611.4,13166.1,2009.0,7397.0,0.0,476.2,0.0
2020-01-06 18:00:00,22449.7,25450.0,13163.1,2493.9,7775.8,0.0,453.9,0.0
2020-01-06 19:00:00,22920.0,25619.3,13165.8,2365.0,8456.7,0.0,450.0,0.0
2020-01-06 20:00:00,23073.1,25043.6,13161.6,1516.7,8585.6,0.0,449.3,0.0
2020-01-06 21:00:00,22084.7,23336.3,13162.8,1323.7,9176.6,0.0,449.5,0.0
2020-01-06 22:00:00,20809.6,22107.8,13170.099999999999,1098.6,9337.5,0.0,456.20000000000005,0.0
2020-01-06 23:00:00,19245.199999999997,21366.8,13173.9,1043.6,9889.0,0.0,443.70000000000005,0.0
2020-01-07 00:00:00,17910.8,20948.3,13174.4,927.1,10680.099999999999,0.0,438.0,0.0
2020-01-07 01:00:00,16107.2,20298.1,13179.5,823.1,11181.7,0.0,445.5,0.0
2020-01-07 02:00:00,15451.699999999999,19819.6,13191.0,801.7,11333.199999999999,0.0,450.0,0.0
2020-01-07 03:00:00,15318.7,19921.199999999997,13198.6,802.0,11241.0,0.0,457.30000000000007,0.0
2020-01-07 04:00:00,15346.800000000001,20359.0,13215.1,868.0,11214.1,0.0,458.0,0.0
2020-01-07 05:00:00,16067.6,21320.199999999997,13235.599999999999,916.6999999999999,10886.7,0.0,456.2,0.0
2020-01-07 06:00:00,18155.9,24046.7,13241.900000000001,1465.9,10103.0,0.0,479.8,0.0
2020-01-07 07:00:00,21020.0,26106.800000000003,13250.3,2622.1,9531.6,0.0,491.5,0.0
2020-01-07 08:00:00,23087.2,27220.2,13257.5,2104.4,8995.4,0.0,488.79999999999995,0.0
2020-01-07 09:00:00,23420.1,26979.0,13266.0,1374.6,8398.1,0.0,534.0,0.0
2020-01-07 10:00:00,23672.6,26804.1,13278.6,1132.8,6715.799999999999,0.0,608.4,0.0
2020-01-07 11:00:00,24213.2,25789.8,13285.7,1118.1,5364.7,0.0,671.1,0.0
2020-01-07 12:00:00,23160.8,24877.600000000002,13293.8,1063.5,5612.4,0.0,686.3,0.0
2020-01-07 13:00:00,22636.6,24225.0,13300.400000000001,1055.0,6364.3,0.0,683.6,0.0
2020-01-07 14:00:00,21670.7,23148.7,13310.0,1047.3,7991.5,0.0,696.5,0.0
2020-01-07 15:00:00,19550.3,23393.7,13315.0,1042.3,9154.1,0.0,705.9,0.0
2020-01-07 16:00:00,19817.9,23702.7,13319.4,1046.0,9518.7,0.0,630.0999999999999,0.0
2020-01-07 17:00:00,21550.3,24932.4,13323.4,1141.1,9613.5,0.0,518.5,0.0
2020-01-07 18:00:00,22869.4,25695.0,13330.5,1854.1999999999998,10532.3,0.0,492.8,0.0
2020-01-07 19:00:00,23040.5,26410.6,13340.1,1275.4,11625.599999999999,0.0,469.09999999999997,0.0
2020-01-07 20:00:00,22261.2,25998.5,13346.0,1130.1,12272.900000000001,0.0,462.7,0.0
2020-01-07 21:00:00,21769.0,25895.6,13238.4,1125.1,11728.6,0.0,477.7,0.0
2020-01-07 22:00:00,21390.6,24790.0,13079.3,1099.9,11470.0,0.0,482.6,0.0
2020-01-07 23:00:00,20083.100000000002,23614.300000000003,13033.5,1096.9,11144.599999999999,0.0,479.7,0.0
2020-01-08 00:00:00,19214.0,22421.199999999997,12964.3,969.4,10905.2,0.0,489.1,0.0
2020-01-08 01:00:00,17969.9,22456.0,13014.7,1030.6,10081.3,0.0,501.9,0.0
2020-01-08 02:00:00,18353.0,22646.2,13033.5,1019.8000000000001,9042.6,0.0,494.29999999999995,0.0
2020-01-08 03:00:00,18437.399999999998,22902.800000000003,13028.099999999999,1015.3,8013.9,0.0,492.09999999999997,0.0
2020-01-08 04:00:00,19102.8,23679.7,13071.5,1008.5,7348.1,0.0,489.2,0.0
2020-01-08 05:00:00,19617.6,25518.1,13106.4,1021.4,6988.900000000001,0.0,485.9,0.0
2020-01-08 06:00:00,22130.6,28394.1,13107.2,1474.8,7157.3,0.0,495.8,0.0
2020-01-08 07:00:00,24428.7,31407.4,13108.400000000001,2590.0,6950.099999999999,0.0,520.8,0.0
2020-01-08 08:00:00,25674.399999999998,32064.0,13112.5,2860.5,6900.3,0.0,521.9,0.0
2020-01-08 09:00:00,25669.4,31273.0,13119.0,1770.5,7589.2,0.0,567.7,0.0
2020-01-08 10:00:00,24258.6,29106.1,13126.9,1511.1999999999998,8839.1,0.0,662.1,0.0
2020-01-08 11:00:00,24468.0,29513.6,13128.9,1075.9,9061.3,0.0,720.7,0.0
2020-01-08 12:00:00,23867.5,27801.7,13121.9,928.0,9949.1,0.0,723.7,0.0
2020-01-08 13:00:00,22331.2,26408.7,13115.6,953.9000000000001,11596.300000000001,0.0,720.2,0.0
2020-01-08 14:00:00,21608.0,24842.5,13110.2,933.2,12271.3,0.0,719.6,0.0
2020-01-08 15:00:00,21081.0,23838.6,13114.7,978.3,12694.0,0.0,699.8,0.0
2020-01-08 16:00:00,21148.600000000002,23427.0,13129.3,886.2,13206.2,0.0,623.1,0.0
2020-01-08 17:00:00,21419.0,24253.6,13228.4,1593.7,13423.4,0.0,558.4,0.0
2020-01-08 18:00:00,22864.6,25890.300000000003,13271.2,1923.6,13671.400000000001,0.0,529.5,0.0
2020-01-08 19:00:00,23611.7,26426.300000000003,13277.800000000001,1718.8999999999999,14095.3,0.0,530.9,0.0
2020-01-08 20:00:00,22904.300000000003,26481.4,13258.1,1111.1,14489.4,0.0,531.0,0.0
2020-01-08 21:00:00,22723.2,26001.4,13262.4,1040.3,14749.599999999999,0.0,530.5999999999999,0.0
2020-01-08 22:00:00,20897.899999999998,23791.5,13299.2,1005.5,15061.9,0.0,526.2,0.0
2020-01-08 23:00:00,19034.7,22511.8,13067.900000000001,907.2,15229.5,0.0,526.9,0.0
2020-01-09 00:00:00,18119.8,21012.800000000003,12939.099999999999,968.9,14826.7,0.0,521.3,0.0
2020-01-09 01:00:00,17868.7,19904.2,13041.3,985.3,14193.2,0.0,506.3,0.0
2020-01-09 02:00:00,17090.100000000002,19075.699999999997,13146.6,972.1,14078.0,0.0,508.7,0.0
2020-01-09 03:00:00,16814.8,19041.1,13205.7,974.2,13926.7,0.0,515.6,0.0
2020-01-09 04:00:00,16761.399999999998,19281.1,13230.1,934.4000000000001,13884.3,0.0,507.7,0.0
2020-01-09 05:00:00,17586.8,20458.300000000003,13249.800000000001,903.6999999999999,13897.7,0.0,518.4,0.0
2020-01-09 06:00:00,18754.1,21658.8,13265.4,1195.8,14452.6,0.0,517.7,0.0
2020-01-09 07:00:00,20833.600000000002,23663.4,13273.8,2174.8,14667.0,0.0,519.1,0.0
2020-01-09 08:00:00,22347.399999999998,24086.0,13287.0,1583.3,14585.3,0.0,526.6,0.0
2020-01-09 09:00:00,22064.399999999998,23625.8,13296.900000000001,1580.9,14086.2,0.0,559.8,0.0
2020-01-09 10:00:00,22046.8,23927.699999999997,13307.9,1112.0,13697.6,0.0,592.8,0.0
2020-01-09 11:00:00,21917.8,23111.7,13308.9,1049.7,12911.199999999999,0.0,617.3,0.0
2020-01-09 12:00:00,21189.4,22450.2,13308.9,923.3,13062.7,0.0,662.4,0.0
2020-01-09 13:00:00,19482.1,21754.800000000003,13310.7,951.6,14425.099999999999,0.0,651.9,0.0
2020-01-09 14:00:00,18883.6,21327.6,13314.8,951.9,14803.2,0.0,620.2,0.0
2020-01-09 15:00:00,18461.3,21043.699999999997,13323.4,965.4,14873.5,0.0,582.0999999999999,0.0
2020-01-09 16:00:00,18188.4,21704.9,13330.2,1064.1,14104.1,0.0,575.3,0.0
2020-01-09 17:00:00,19329.4,23049.300000000003,13333.3,1620.0,12968.4,0.0,548.5,0.0
2020-01-09 18:00:00,20504.0,23268.5,13340.9,1902.4,13264.3,0.0,524.9,0.0
2020-01-09 19:00:00,20777.8,23549.1,13353.0,1330.5,13491.7,0.0,522.4,0.0
2020-01-09 20:00:00,20329.7,23118.4,13362.300000000001,1159.9,13260.199999999999,0.0,527.8,0.0
2020-01-09 21:00:00,19937.2,22630.0,13365.800000000001,1149.7,12466.6,0.0,522.1,0.0
2020-01-09 22:00:00,18712.7,21081.7,13362.1,1133.0,11998.3,0.0,521.7,0.0
2020-01-09 23:00:00,17939.1,19716.2,13367.9,1128.0,11461.5,0.0,519.5,0.0
2020-01-10 00:00:00,16434.9,18401.8,13376.2,1074.6999999999998,10853.4,0.0,525.4,0.0
2020-01-10 01:00:00,15264.800000000001,17897.199999999997,13378.5,1073.0,10116.7,0.0,515.7,0.0
2020-01-10 02:00:00,15358.9,17590.199999999997,13378.4,1074.6,9409.4,0.0,512.0,0.0
2020-01-10 03:00:00,15358.2,17058.9,13377.9,1035.5,9188.099999999999,0.0,506.6,0.0
2020-01-10 04:00:00,14768.1,16857.4,13375.5,1020.7,9365.8,0.0,504.40000000000003,0.0
2020-01-10 05:00:00,14346.199999999999,17552.0,13379.8,1000.5,10055.900000000001,0.0,502.3,0.0
2020-01-10 06:00:00,15574.9,20606.2,13376.1,1079.2,10228.2,0.0,506.2,0.0
2020-01-10 07:00:00,17631.7,23131.5,13370.9,1998.1,9937.8,0.0,493.7,0.0
2020-01-10 08:00:00,19404.3,24388.7,13361.8,1342.8,10122.4,0.0,500.4,0.0
2020-01-10 09:00:00,19836.899999999998,24612.4,13361.900000000001,1179.5,9909.5,0.0,506.7,0.0
2020-01-10 10:00:00,18954.100000000002,24518.899999999998,13358.900000000001,1198.6000000000001,10532.599999999999,0.0,552.1,0.0
2020-01-10 11:00:00,18434.8,24692.0,13359.1,1185.2,10153.6,0.0,606.5,0.0
2020-01-10 12:00:00,18710.3,24250.5,13355.2,1140.0,9983.300000000001,0.0,556.9,0.0
2020-01-10 13:00:00,18212.1,23835.3,13348.800000000001,1105.6,10242.0,0.0,557.6,0.0
2020-01-10 14:00:00,18297.8,23062.1,13349.0,1057.9,10757.900000000001,0.0,535.4000000000001,0.0
2020-01-10 15:00:00,17954.0,22485.800000000003,13341.8,1036.3,11411.0,0.0,518.7,0.0
2020-01-10 16:00:00,17700.3,22110.7,13338.2,1023.3,12135.800000000001,0.0,505.7,0.0
2020-01-10 17:00:00,18237.2,22161.3,13336.1,2112.4,12400.3,0.0,481.3,0.0
2020-01-10 18:00:00,19793.1,22608.4,13335.6,1947.6,12594.5,0.0,463.9,0.0
2020-01-10 19:00:00,20147.5,22709.1,13341.3,1283.3000000000002,12688.3,0.0,470.5,0.0
2020-01-10 20:00:00,19087.1,22004.7,13340.1,1138.2,13224.1,0.0,469.9,0.0
2020-01-10 21:00:00,17661.3,21327.199999999997,13233.8,1106.0,13619.599999999999,0.0,467.5,0.0
2020-01-10 22:00:00,15794.099999999999,20026.4,13040.5,1051.6,14199.5,0.0,469.9,0.0
2020-01-10 23:00:00,14624.8,18902.800000000003,13012.3,1034.0,14391.9,0.0,473.3,0.0
2020-01-11 00:00:00,14109.6,17036.3,12864.3,1008.8,14358.5,0.0,500.29999999999995,0.0
2020-01-11 01:00:00,13162.8,14988.599999999999,12823.8,987.2,14128.199999999999,0.0,506.5,0.0
2020-01-11 02:00:00,12828.7,14263.0,12810.6,980.9,13258.3,0.0,511.2,0.0
2020-01-11 03:00:00,12818.3,14296.0,12812.599999999999,981.6999999999999,13738.199999999999,0.0,510.29999999999995,0.0
2020-01-11 04:00:00,12546.5,13636.8,12830.5,985.5,13942.0,0.0,521.7,0.0
2020-01-11 05:00:00,12277.6,14162.5,12825.4,983.5999999999999,14700.4,0.0,530.0,0.0
2020-01-11 06:00:00,12528.300000000001,14439.2,12842.3,1016.3,14376.3,0.0,518.4000000000001,0.0
2020-01-11 07:00:00,12746.6,15312.2,12840.8,1050.3,14246.9,0.0,513.1,0.0
2020-01-11 08:00:00,13120.0,17606.2,12832.5,1063.5,13936.5,0.0,525.9,0.0
2020-01-11 09:00:00,14606.5,18920.1,12846.3,1090.3,13654.400000000001,0.0,549.0,0.0
2020-01-11 10:00:00,16222.5,19703.0,12869.3,1093.3,12790.599999999999,0.0,648.7,0.0
2020-01-11 11:00:00,17750.6,20037.4,12861.5,1065.6,11440.5,0.0,676.4000000000001,0.0
2020-01-11 12:00:00,19637.7,20735.5,12869.1,1020.4,9919.599999999999,0.0,680.8,0.0
2020-01-11 13:00:00,20948.1,21143.4,12869.199999999999,1012.1,8462.8,0.0,656.1,0.0
2020-01-11 14:00:00,21564.3,21536.4,12881.0,1061.6,8359.3,0.0,599.9,0.0
2020-01-11 15:00:00,21889.1,21619.4,12874.5,1019.4,8319.099999999999,0.0,591.6,0.0
2020-01-11 16:00:00,20726.7,21107.5,12876.4,996.2,8364.7,0.0,578.2,0.0
2020-01-11 17:00:00,21105.4,22208.1,12881.2,1512.6000000000001,8801.3,0.0,490.2,0.0
2020-01-11 18:00:00,21502.8,23206.9,12890.6,1844.0,9115.3,0.0,470.8,0.0
2020-01-11 19:00:00,22762.4,24581.800000000003,12900.2,2523.0,9407.0,0.0,504.8,0.0
2020-01-11 20:00:00,23078.0,24537.2,12900.9,2042.2,8616.2,0.0,501.70000000000005,0.0
2020-01-11 21:00:00,23049.100000000002,24131.5,12900.5,1118.3999999999999,7558.1,0.0,520.5,0.0
2020-01-11 22:00:00,22708.3,24201.9,12900.699999999999,1170.6,6407.5,0.0,603.3,0.0
2020-01-11 23:00:00,21802.2,23216.9,12897.4,1008.0,5685.3,0.0,619.2,0.0
2020-01-12 00:00:00,19519.1,22117.3,12907.1,893.4000000000001,5134.0,0.0,558.4,0.0
