county_fips,iso,year,total_units_counted,share_with_dc_gt6,share_with_dc_gt10,share_no_dc_gt6,share_no_dc_gt10,share_diff_gt6,share_diff_gt10
01089,CITY,2027,158041.78312081832,0.10515775684476229,0.06392557976745061,0.10477401427000929,0.060797456572826404,0.00038374257475300155,0.003128123194624209
05001,MISO,2027,6459.491017858333,0.2533448293630799,0.1117660367995525,0.23794529186082314,0.11003597696486832,0.015399537502256755,0.0017300598346841889
05003,MISO,2027,7050.319913174999,0.336215347111346,0.16350123136434397,0.3253291601605844,0.16275164528076905,0.0108861869507616,0.0007495860835749213
05005,MISO,2027,18670.85956237083,0.2362299761521141,0.07602571477761264,0.21177577149187313,0.0755355823565835,0.02445420466024098,0.0004901324210291325
05009,MISO,2027,14760.545961116666,0.18169631515426043,0.08007816870936703,0.18039367485864957,0.08007816870936703,0.001302640295610863,0.0
05011,MISO,2027,3464.6187361875,0.3278720670190333,0.18065787846050987,0.31447983917001526,0.1789253331976011,0.013392227849018057,0.00173254526290878
05013,MISO,2027,1469.333236083333,0.23761699207117912,0.11665605975145316,0.2003237430624892,0.11261168164801683,0.03729324900868991,0.00404437810343633
05017,MISO,2027,3894.1840080541665,0.41491855179305265,0.24412013581462744,0.3854428289340581,0.23218307934900498,0.029475722858994524,0.011937056465622459
05019,MISO,2027,7735.691436825,0.20228603332523712,0.09524344400889538,0.19693432647872003,0.09330068906823277,0.00535170684651709,0.0019427549406626082
05021,MISO,2027,5960.521219045833,0.3309421104897558,0.1389817414559838,0.3147624542340224,0.1207870827127236,0.01617965625573342,0.018194658743260192
05023,MISO,2027,10473.382977425,0.23847152064907404,0.09737009751909165,0.228418239512315,0.09737009751909165,0.010053281136759046,0.0
05025,MISO,2027,2684.024265520833,0.3277844425461801,0.13814718153378858,0.3156875331495607,0.1346126668108032,0.012096909396619393,0.0035345147229853824
05027,MISO,2027,7669.765738129166,0.2547099706400576,0.13195558121670875,0.2261689988040354,0.11300052135335126,0.028540971836022222,0.018955059863357493
05029,MISO,2027,8218.630946899999,0.19526894421574362,0.09835339470132744,0.18625742576514298,0.09641710153062574,0.009011518450600636,0.0019362931707016945
05031,MISO,2027,41845.58747212916,0.15816912461449226,0.07750604071152443,0.14907488173097522,0.07228008688256572,0.00909424288351704,0.005225953828958713
05035,MISO,2027,18346.199880426666,0.2444052168615397,0.10558486960343114,0.21785135647504913,0.10451159057407707,0.026553860386490574,0.0010732790293540712
05037,MISO,2027,6454.8330351125005,0.26835239700081726,0.12654439171819679,0.2628961439562509,0.11681053176462093,0.005456253044566373,0.009733859953575855
05039,MISO,2027,2207.299146370833,0.2768283637288839,0.12362323548342598,0.26395501008344824,0.12211411155718176,0.012873353645435681,0.0015091239262442213
05041,MISO,2027,4388.7474376166665,0.3407397973221633,0.170258950718207,0.3229590318235657,0.16733672677527914,0.017780765498597584,0.0029222239429278762
05043,MISO,2027,6673.7223832624995,0.29622635420572613,0.14429970696254657,0.2955763260603821,0.14287153475305062,0.0006500281453440393,0.0014281722094959537
05045,MISO,2027,46761.21858657584,0.1417216939469009,0.09410536879995439,0.1362441827010178,0.09277148996006661,0.00547751124588311,0.001333878839887781
05049,MISO,2027,4729.7905249791675,0.35113014564103023,0.16523103677939496,0.32947603528879965,0.15485914179375332,0.021654110352230582,0.010371894985641644
05051,MISO,2027,42042.13965917917,0.172023763472299,0.07818840356451258,0.1554510576271837,0.07751064382467786,0.016572705845115304,0.0006777597398347213
05053,MISO,2027,6674.6441586125,0.14077161334175464,0.08642431621576967,0.138118351298242,0.08535295543157374,0.0026532620435126553,0.0010713607841959238
05055,MISO,2027,17315.1632092875,0.2074481476810929,0.08696713960973769,0.20012448501109195,0.0832959294913772,0.007323662670000952,0.003671210118360496
05059,MISO,2027,11744.49658625,0.2053868556315193,0.10521342818034034,0.1973211733957872,0.09586644645201994,0.008065682235732091,0.009346981728320394
05063,MISO,2027,14030.427683962498,0.23906771483172362,0.10879512757290846,0.22106391633434047,0.10764114599814577,0.01800379849738315,0.0011539815747626941
05065,MISO,2027,4783.789584029167,0.30869683620286015,0.15573902412269175,0.3076045194588409,0.14725256794879654,0.0010923167440192727,0.008486456173895207
05067,MISO,2027,6006.0821724874995,0.34266424354979425,0.1425236321941029,0.340087997345425,0.1414099555084691,0.002576246204369248,0.0011136766856338076
05069,MISO,2027,23635.280538966665,0.27753018837657006,0.1266310388689461,0.2679060750351828,0.12657874667777472,0.009624113341387242,5.229219117139361e-05
05075,MISO,2027,6212.944492291666,0.29324261562727283,0.1189625501859335,0.2922224425730636,0.10467791520567404,0.0010201730542092058,0.014284634980259461
05077,MISO,2027,2500.593965225,0.448554481053028,0.24209640673798674,0.4324188764748962,0.24209640673798674,0.01613560457813179,0.0
05079,MISO,2027,3321.279749145833,0.326732764773604,0.11983117862495296,0.30210815212611464,0.11856578024919709,0.024624612647489386,0.0012653983757558718
05085,MISO,2027,27230.276562455838,0.14785928921545563,0.08216669476106411,0.13060501436497057,0.07851486707469245,0.017254274850485057,0.003651827686371664
05089,MISO,2027,7014.390231924999,0.2757832572964009,0.1239987726516373,0.26636312007036966,0.11366413719286758,0.009420137226031244,0.010334635458769725
05093,MISO,2027,14643.747071570833,0.36247518872582146,0.21300631097360487,0.35559061107078105,0.19380134103059893,0.006884577655040414,0.01920496994300594
05095,MISO,2027,2752.2094874666664,0.331648208034608,0.17589975468816732,0.3213283788421566,0.17027241520885225,0.01031982919245139,0.005627339479315069
05097,MISO,2027,3494.1762848749995,0.3369325271429315,0.145966187399275,0.32928746943678067,0.13871572665368243,0.007645057706150815,0.007250460745592574
05099,MISO,2027,3078.3910972916665,0.5951902878407189,0.3080488503356398,0.582874167085024,0.2958290368334085,0.012316120755694882,0.01221981350223128
05103,MISO,2027,8188.612995804167,0.2332393305917986,0.11846542975099214,0.232999415984037,0.11703080331687939,0.00023991460776159879,0.001434626434112754
