county_fips,iso,year,total_units_counted,share_with_dc_gt6,share_with_dc_gt10,share_no_dc_gt6,share_no_dc_gt10,share_diff_gt6,share_diff_gt10
01089,CITY,2026,158034.1294608183,0.10778735694526012,0.07203266202571995,0.10709703986087117,0.07203266202571995,0.00069031708438895,0.0
05001,MISO,2026,6459.491017858333,0.26289564520720315,0.11325704977927073,0.2614337238888063,0.11278861263900156,0.0014619213183968416,0.0004684371402691734
05003,MISO,2026,7050.319913174999,0.34917791464912795,0.18567898272890374,0.34917791464912795,0.18567898272890374,0.0,0.0
05005,MISO,2026,18670.85956237083,0.24440549082660387,0.08009179945048099,0.24430878951411375,0.07698901757632694,9.67013124901217e-05,0.0031027818741540536
05009,MISO,2026,14746.250343116666,0.1876923260331475,0.08140220408117636,0.18410589558877902,0.07957375695918742,0.003586430444368488,0.0018284471219889437
05011,MISO,2026,3464.6187361875,0.34319351118441543,0.18645104021316103,0.34252122498381904,0.18645104021316103,0.0006722862005963948,0.0
05013,MISO,2026,1469.333236083333,0.24186694096011352,0.11844026465629476,0.24178280560404583,0.11844026465629476,8.41353560676883e-05,0.0
05017,MISO,2026,3894.1840080541665,0.42202339323016586,0.26624917448510005,0.4197249363384727,0.26624917448510005,0.002298456891693168,0.0
05019,MISO,2026,7734.878936825,0.22828998367617895,0.11018213836235705,0.2268410384901538,0.10696940895793274,0.0014489451860251468,0.003212729404424311
05021,MISO,2026,5960.521219045833,0.3473265000497289,0.15813549793623938,0.339435769807652,0.15813549793623938,0.007890730242076927,0.0
05023,MISO,2026,10473.382977425,0.24373429981369293,0.11036719492322006,0.24306455663486978,0.10995104973472387,0.0006697431788231512,0.00041614518849618365
05025,MISO,2026,2684.024265520833,0.3422422999238728,0.1581489071833947,0.330671051725859,0.14010889389644174,0.011571248198013806,0.018040013286952955
05027,MISO,2026,7669.765738129166,0.2709857647896214,0.1492086188242317,0.2699979248400471,0.14912107051794354,0.0009878399495742984,8.754830628815435e-05
05029,MISO,2026,8209.410909900002,0.20728440928461958,0.09927812099572371,0.20728440928461958,0.09927812099572371,0.0,0.0
05031,MISO,2026,41835.236877129166,0.18486634067478044,0.07768871415221519,0.1707631602123503,0.07727780341504191,0.014103180462430143,0.0004109107371732812
05035,MISO,2026,18346.199880426666,0.26287252237134723,0.12442898975287649,0.2619052576166664,0.12442898975287649,0.0009672647546808411,0.0
05037,MISO,2026,6454.8330351125005,0.2952331258815878,0.13185797310960176,0.2949232805317359,0.13185797310960176,0.0003098453498519005,0.0
05039,MISO,2026,2207.299146370833,0.2980665063165089,0.14341479009901137,0.2903807967834085,0.1257875049574366,0.007685709533100382,0.017627285141574772
05041,MISO,2026,4388.7474376166665,0.3541197337527019,0.17487891369280859,0.3454032229975419,0.17328760349760192,0.00871651075516,0.0015913101952066688
05043,MISO,2026,6673.7223832624995,0.3228365036572607,0.15460145393648306,0.3228365036572607,0.15019385615935066,0.0,0.004407597777132399
05045,MISO,2026,46754.80228657583,0.15219549464467022,0.09479302834946474,0.15188879836324642,0.09479302834946474,0.0003066962814237961,0.0
05049,MISO,2026,4729.7905249791675,0.35685892823603094,0.17521911994618766,0.3554084911594974,0.17521911994618766,0.0014504370765335284,0.0
05051,MISO,2026,42036.15773877917,0.18389307695688722,0.08152250874174904,0.1827792183291324,0.0813358317612133,0.0011138586277548157,0.00018667698053574655
05053,MISO,2026,6674.6441586125,0.15117533882356896,0.0875003036136496,0.14566215533534993,0.08669470216550923,0.005513183488219026,0.000805601448140375
05055,MISO,2026,17315.1632092875,0.22072984148921013,0.08994283663863027,0.20980213699904923,0.08985366046504552,0.010927704490160894,8.917617358475405e-05
05059,MISO,2026,11744.49658625,0.2644337914955247,0.11411974722079446,0.242078258608894,0.11277230141355052,0.022355532886630697,0.001347445807243941
05063,MISO,2026,14030.427683962498,0.24692046234787896,0.11244446316302686,0.24102663739262195,0.1124442921062313,0.005893824955257004,1.7105679556150832e-07
05065,MISO,2026,4782.184604029167,0.3337946479699367,0.1627733810528405,0.3124715236176092,0.15575097666868679,0.02132312435232747,0.007022404384153719
05067,MISO,2026,6006.0821724874995,0.3865910433070807,0.18390365338553244,0.3581388257471947,0.1487700807200969,0.02845221755988603,0.03513357266543554
05069,MISO,2026,23635.280538966665,0.28546304634053843,0.13170149888502622,0.28037605478949207,0.12860748069382671,0.00508699155104636,0.0030940181911995046
05075,MISO,2026,6212.944492291666,0.3110073846053481,0.13496353773740893,0.30684653163827696,0.1264761735820142,0.004160852967071138,0.008487364155394722
05077,MISO,2026,2500.593965225,0.4563224581747164,0.2671490975837913,0.45475929626191,0.2671490975837913,0.0015631619128064211,0.0
05079,MISO,2026,3318.328375145834,0.34188860098250756,0.13417399147834472,0.3416496593861588,0.13417399147834472,0.00023894159634874068,0.0
05085,MISO,2026,27230.276562455838,0.1566973968053538,0.08347560607227501,0.14874010233671256,0.08347560607227501,0.00795729446864124,0.0
05089,MISO,2026,7012.550566925,0.28043458876437544,0.13799058169325323,0.28043458876437544,0.1325008383396381,0.0,0.0054897433536151286
05093,MISO,2026,14643.747071570833,0.3729029775108235,0.22892643066602952,0.37160727679702404,0.22835923140933848,0.0012957007137994747,0.0005671992566910478
05095,MISO,2026,2752.2094874666664,0.3538024999932447,0.19110835477951743,0.34836485686754814,0.19110835477951743,0.005437643125696556,0.0
05097,MISO,2026,3473.578484875,0.3477192047963178,0.15127043732795023,0.3397859482164467,0.15127043732795023,0.007933256579871095,0.0
05099,MISO,2026,3078.3910972916665,0.60504500098455,0.3188774740199926,0.6042194433302386,0.3183797665753425,0.0008255576543114707,0.0004977074446501084
05103,MISO,2026,8188.612995804167,0.24716904691963662,0.12436440381307298,0.24546151890801476,0.12436440381307298,0.001707528011621856,0.0
05105,MISO,2026,3751.442242175,0.18895761817767376,0.12064048612521715,0.18728387406949853,0.11950443691403988,0.0016737441081752236,0.0011360492111772702
05107,MISO,2026,6046.003242866667,0.42777509585661055,0.23764905398444774,0.4271221589583672,0.23277536043577726,0.0006529368982433614,0.0048736935486704824
05109,MISO,2026,3927.9709829208336,0.29064166826878746,0.14475661479060195,0.2899202612646401,0.14475661479060195,0.0007214070041473564,0.0
05111,MISO,2026,8989.969893104168,0.34410776391962594,0.16277533245661605,0.34354930259442706,0.15839462345610997,0.0005584613251988779,0.004380709000506078
05115,MISO,2026,23288.075404625,0.17006239126073486,0.07400485416237507,0.16195302315647633,0.07400485416237507,0.008109368104258524,0.0
05117,MISO,2026,3271.3852229500003,0.247456627901346,0.11200345567183201,0.22005009117132304,0.10811665246383179,0.027406536730022968,0.0038868032080002224
05119,MISO,2026,165115.03954007334,0.19555068667850595,0.10900942319409349,0.18942997611660467,0.10846348558446632,0.006120710561901277,0.0005459376096271645
05121,MISO,2026,7016.4738577125,0.2919219873726485,0.1043903707348988,0.2919219873726485,0.10334436391597042,0.0,0.0010460068189283855
05123,MISO,2026,7819.575499487501,0.347388854358062,0.17145133705312632,0.344515576622081,0.16887681643426586,0.0028732777359810058,0.0025745206188604597
05125,MISO,2026,47351.23121746917,0.12374039165256576,0.05708947348066762,0.11844461636775852,0.05708947348066762,0.005295775284807236,0.0
